acc_x_1,acc_y_1,acc_z_1,acc_x_2,acc_y_2,acc_z_2,acc_x_3,acc_y_3,acc_z_3,acc_x_4,acc_y_4,acc_z_4,acc_x_5,acc_y_5,acc_z_5,acc_x_6,acc_y_6,acc_z_6
15965,48968,48819,15625,48899,48955,48828,48869,48941,48533,48993,48204,48969,48840,48604,48684,48644,16238
15772,48994,48873,48611,48906,48985,48916,48862,48961,48790,49030,48224,49009,48843,48726,48677,48040,16250
15761,48996,48873,48642,48901,48987,48909,48847,48959,48770,49016,48492,48992,48847,48765,48672,15264,16258
15783,49008,48889,48677,48910,48996,48920,48849,48966,48734,49019,48569,49000,48861,48780,48682,15588,16260
15944,49008,48833,47872,48936,48972,48872,48912,48950,48533,49014,15766,48994,48844,48455,48741,48731,16255
16016,48992,48765,15729,48941,48944,48867,48922,48924,48673,49001,15929,49002,48752,15444,48675,48782,16234
15912,48957,48614,48389,48912,48884,48827,48867,48821,48664,48914,15975,48949,48480,48016,48527,48842,16223
15941,48997,48902,47616,48908,49010,48885,48892,48993,48684,49042,48522,49023,48902,48667,48722,15506,16256
16030,49032,48859,15424,48937,49019,48905,48912,49005,48765,49049,48399,49029,48900,48690,48653,15344,16257
15806,49018,48879,48654,48931,48990,48922,48897,48964,48775,49026,47840,49002,48826,48736,48729,48467,16257
16052,49019,48718,15846,48966,48941,48836,48953,48927,48501,49027,16024,49016,48736,15759,48650,48806,16231
16122,49018,48692,15968,48968,48944,48782,48959,48939,15809,49010,15939,48992,48791,15834,48705,48825,16254
16044,48979,48740,15876,48927,48931,48792,48915,48921,47888,48986,15869,48967,48788,15699,48709,48762,16221
15726,49003,48881,48675,48895,48993,48908,48803,48966,48738,49004,48678,48968,48871,48791,48710,15749,16256
15939,49050,48858,48513,48983,49020,48915,48932,49014,48675,49051,48499,49009,48904,48757,48661,15776,16265
48120,49045,48833,48790,48948,48991,48965,48882,48948,48907,49018,15364,49002,48720,48843,48566,15752,16260
15700,49005,48810,48625,48930,48952,48898,48894,48929,48736,49009,15808,48998,48785,48683,48547,48494,16237
16015,49027,48744,15600,48972,48963,48907,48950,48937,48722,49030,16006,49032,48730,47840,48593,48772,16266
15969,48971,48771,15538,48918,48922,48845,48888,48900,48678,48958,15888,48961,48664,15420,48703,48762,16221
15715,49026,48843,48682,48937,48987,48939,48887,48959,48821,49028,15336,49014,48808,48746,48641,15803,16258
15781,48997,48811,48586,48928,48968,48915,48898,48953,48788,49040,15701,49028,48826,48704,15372,15851,16248
48533,48980,48826,48723,48903,48960,48924,48836,48929,48787,49007,15550,49018,48811,48771,15790,15848,16262
15970,49017,48789,48484,48937,48973,48920,48912,48947,48702,49035,15817,49020,48842,48732,15747,15822,16257
16113,49002,48709,15905,48954,48954,48824,48942,48948,15657,49014,15861,48996,48864,15725,48671,48448,16256
15938,48993,48779,15648,48942,48959,48901,48930,48950,48722,49040,15888,49038,48815,48244,48286,15732,16252
16075,48998,48653,15921,48961,48933,48797,48948,48932,15622,49021,15919,49008,48827,15796,48640,48463,16257
16085,48993,48645,15961,48968,48929,48796,48969,48926,15622,49027,15985,49010,48808,15915,48691,48622,16232
16097,49002,48540,15942,48969,48916,48783,48958,48911,15746,49000,15985,48989,48789,15889,48745,48716,16252
16104,49011,48617,15962,48979,48926,48797,48977,48923,15708,49025,16006,49003,48800,15935,48790,48664,16239
16132,49028,48280,16019,49003,48909,48774,49001,48923,15912,49032,16015,48988,48814,15961,48817,48652,16240
16133,48981,48120,16028,48972,48890,48702,48977,48882,15881,49007,16026,48999,48790,16010,48818,48686,16245
16098,48992,15518,15960,48980,48879,48783,48974,48867,15678,49004,16016,48992,48773,15929,48786,48652,16239
