acc_x_1,acc_y_1,acc_z_1,acc_x_2,acc_y_2,acc_z_2,acc_x_3,acc_y_3,acc_z_3,acc_x_4,acc_y_4,acc_z_4,acc_x_5,acc_y_5,acc_z_5,acc_x_6,acc_y_6,acc_z_6
16176,15807,16186,16153,48429,16212,16112,48587,16227,15955,15240,16257,48950,16138,16134,48908,48870,16196
16174,15396,16177,16149,48668,16207,16104,48723,16217,16006,48488,16240,48924,16123,16125,48900,48875,16170
16177,48539,16183,16149,48708,16209,16097,48752,16219,15981,48523,16241,48943,16099,16133,48904,48861,16183
16178,48519,16167,16151,48684,16185,16106,48739,16196,16000,48585,16234,48941,16097,16136,48907,48858,16182
16189,48722,16171,16157,48831,16192,16105,48867,16203,16015,48756,16236,48938,16076,16143,48916,48855,16184
16165,48742,16148,16133,48825,16162,16061,48851,16171,15953,48792,16213,48955,16011,16133,48885,48849,16185
16225,48787,16143,16190,48882,16158,16151,48911,16169,16088,48864,16218,48944,15888,16171,48924,48833,16183
16187,48836,16127,16145,48912,16150,16072,48931,16164,16002,48907,16217,48980,15769,16162,48909,48793,16196
16215,48801,16128,16184,48904,16146,16141,48931,16158,16071,48903,16209,48968,15616,16175,48911,48814,16194
16219,48683,16085,16198,48833,16118,16163,48883,16132,16127,48837,16181,48928,15715,16176,48919,48835,16177
16231,48782,16151,16195,48908,16177,16142,48947,16184,16072,48935,16231,49012,48112,16160,48890,48809,16236
16180,48864,16163,16137,48914,16177,16058,48934,16174,15912,48906,16196,48996,15740,16078,48850,48768,16227
16147,48904,16122,16063,48936,16144,15929,48951,16146,15662,48928,16176,48986,48412,16060,48838,48634,16207
16144,48921,16138,16061,48954,16154,15930,48972,16152,15710,48956,16186,49006,48654,16043,48796,48521,16234
16134,48915,16139,16034,48942,16157,15878,48957,16157,15168,48938,16189,49010,48582,16050,48803,48599,16245
16144,48924,16140,16049,48952,16152,15915,48965,16145,15680,48944,16175,48988,48619,16023,48803,48535,16235
16126,48942,16132,16007,48966,16146,15773,48976,16142,48419,48956,16174,49008,48675,16020,48798,48244,16249
16152,48924,16131,16072,48955,16145,15961,48969,16137,15824,48950,16169,48988,48672,16041,48814,48437,16236
16142,48936,16129,16038,48964,16141,15886,48976,16134,15642,48953,16166,48998,48668,16037,48825,48276,16243
16158,48906,16097,16095,48942,16127,16008,48963,16123,15922,48947,16160,48985,48706,16090,48852,48452,16242
16136,48925,16087,16038,48959,16118,15905,48976,16099,15735,48963,16146,48985,48719,16036,48808,48096,16221
16154,48966,16114,16007,49007,16143,15725,49030,16137,15689,48965,16104,49006,48718,15987,48823,15700,16225
16159,48931,16119,16075,48963,16134,15966,48985,16115,15887,48973,16152,48993,48724,16061,48830,47904,16238
16136,48932,16127,16030,48968,16142,15845,48993,16133,15534,48986,16167,49018,48686,16052,48822,15040,16238
16141,48934,16138,16031,48962,16146,15875,48976,16130,15653,48959,16153,48998,48644,16026,48825,48278,16241
16159,48926,16123,16078,48966,16141,15962,48990,16131,15882,48973,16159,48992,48699,16070,48853,15184,16233
16165,48924,16132,16091,48965,16147,15983,48989,16136,15871,48979,16170,49000,48687,16085,48855,47744,16232
16154,48933,16141,16056,48964,16153,15905,48982,16144,15699,48962,16170,49002,48578,16063,48847,15240,16238
16161,48903,16091,16094,48937,16122,16003,48956,16118,15886,48945,16146,48982,48664,16089,48879,15821,16230
16157,48876,16119,16096,48929,16138,16000,48956,16142,15883,48946,16160,48994,48595,16079,48835,15904,16225
16179,48916,16154,16123,48962,16169,16009,48986,16166,15888,48979,16202,49015,48603,16107,48873,15855,16232
16142,48894,16149,16056,48928,16160,15913,48946,16161,15554,48938,16191,49012,47968,16067,48840,15534,16239
16171,48857,16154,16110,48916,16170,16015,48933,16173,15883,48916,16212,48989,15770,16118,48910,48524,16229
16188,48820,16124,16149,48910,16140,16083,48940,16145,16016,48931,16192,48976,48497,16143,48902,48562,16211
16185,48908,16147,16137,48961,16156,16041,48991,16154,15966,48979,16197,49009,48628,16095,48838,48621,16226
16167,48883,16117,16116,48928,16132,16035,48944,16130,15962,48921,16163,48959,48498,16095,48890,48667,16210
16170,48906,16136,16117,48953,16147,16019,48972,16147,15901,48954,16190,49000,48566,16107,48868,48642,16225
16174,48930,16164,16111,48964,16166,16018,48974,16154,15896,48938,16177,48970,48366,16030,48843,48513,16242
16157,48926,16147,16074,48964,16156,15944,48981,16155,15690,48967,16196,49027,48595,16083,48845,48112,16254
16158,48917,16144,16083,48961,16160,15955,48982,16160,15764,48950,16193,49014,48528,16098,48855,48563,16239
16155,48943,16137,16072,48982,16153,15948,48997,16146,15788,48965,16175,48989,48703,16072,48850,48493,16223
16179,48919,16066,16130,48954,16100,16047,48969,16104,16016,48940,16154,48938,48710,16129,48923,48577,16207
16131,48881,16080,16051,48914,16108,15946,48926,16121,15835,48904,16159,48967,48603,16092,48861,48704,16215
16145,48928,16061,16063,48964,16088,15954,48977,16088,15821,48964,16152,48988,48785,16093,48867,48463,16225
16155,48941,16134,16067,48980,16150,15928,48998,16147,15743,48972,16187,49009,48683,16089,48868,48640,16224
16205,48944,16133,16146,48990,16149,16060,49012,16145,15985,48985,16197,48998,48710,16149,48930,48676,16223
16143,48870,16046,16092,48912,16065,16027,48925,16065,15960,48904,16130,48936,48695,16102,48885,48695,16198
16214,48906,16063,16171,48962,16095,16127,48993,16105,16077,48978,16171,48975,48789,16173,48925,48717,16198
16210,48897,16059,16171,48950,16078,16131,48974,16076,16087,48955,16146,48944,48794,16154,48916,48710,16203
16169,48913,16078,16122,48955,16096,16036,48979,16093,15979,48961,16152,48974,48764,16128,48895,48667,16212
16145,48930,16116,16050,48967,16123,15915,48979,16114,15745,48955,16169,48996,48604,16088,48889,48663,16227
16165,48915,16115,16103,48962,16112,16014,48981,16102,15927,48957,16161,48984,48646,16103,48886,48652,16224
16194,48938,16130,16146,48996,16099,16076,49023,16080,16022,49003,16164,48977,48676,16100,48891,48593,16217
16162,48887,16106,16102,48955,16052,16016,48977,16069,15894,48932,16149,48990,48507,16066,48876,48661,16219
16190,48919,16146,16128,49005,16078,16041,49001,16075,15962,48959,16196,48997,48664,16072,48897,48602,16232
16200,48873,16140,16155,48957,16060,16095,48969,16099,16023,48905,16190,48989,48683,16085,48859,48670,16214
16130,48916,16130,16034,48978,16055,15895,48973,16097,15614,48914,16181,48995,48669,16020,48840,48581,16235
16136,48929,16141,16038,48988,16066,15901,48994,16109,15624,48943,16185,49001,48690,16021,48824,48554,16240
16181,48940,16158,16115,49017,16102,16012,49029,16113,15921,49000,16187,49025,48772,16067,48832,48507,16248
16076,48923,16155,15926,48978,16117,15240,48981,16116,48547,48943,16168,49003,48390,15935,48789,48646,16241
16157,48911,16154,16077,48979,16113,15976,48990,16108,15860,48956,16173,49002,48550,16048,48848,48655,16238
16122,48907,16145,16015,48966,16098,15851,48973,16094,15436,48943,16164,48995,48330,16009,48814,48699,16226
16146,48919,16150,16050,48987,16104,15926,49001,16099,15755,48970,16172,49013,48512,16041,48830,48674,16238
16127,48916,16151,16009,48979,16107,15816,48986,16100,15288,48953,16168,49002,48056,16008,48811,48710,16233
16121,48908,16139,16015,48970,16096,15851,48980,16093,15618,48947,16162,48990,48401,16018,48820,48688,16229
16146,48917,16144,16052,48982,16095,15934,48994,16090,15816,48961,16166,48996,48493,16045,48838,48695,16233
16158,48913,16130,16092,48983,16057,16011,49000,16047,15917,48983,16151,49009,48702,16068,48816,48663,16230
16156,48928,16123,16071,48986,16048,15980,48997,16042,15897,48967,16145,48987,48661,16059,48857,48647,16228
16151,48969,16129,16034,49035,16086,15843,49039,16084,15584,49013,16181,49009,48548,16063,48898,48641,16218
16168,48920,16077,16113,48976,16008,16024,48990,16006,15952,48971,16135,48988,48737,16078,48852,48641,16230
16191,48896,16072,16152,48959,16014,16097,48979,16011,16055,48963,16132,48963,48769,16121,48883,48643,16219
16177,48956,16128,16082,49013,16047,15980,49015,16029,15881,48995,16154,48996,48704,16057,48896,48580,16231
16166,48924,16084,16109,48983,16026,16012,48999,16021,15962,48974,16136,48977,48754,16096,48888,48602,16224
16164,48929,16088,16098,48987,16029,16001,49002,16022,15945,48979,16135,48983,48775,16093,48873,48591,16225
16169,48928,16100,16109,48969,16015,15983,48982,16001,15908,48987,16144,48989,48757,16066,48867,48614,16231
16166,48931,16085,16100,48988,16023,16001,49004,16017,15942,48980,16135,48983,48779,16090,48878,48579,16227
16159,48932,16094,16088,48988,16032,15977,49002,16027,15908,48980,16138,48987,48775,16080,48871,48594,16228
16159,48935,16089,16090,48989,16024,15982,49005,16019,15912,48982,16136,48987,48784,16077,48868,48575,16230
16150,48929,16085,16079,48983,16025,15978,48998,16026,15883,48974,16135,48980,48759,16065,48863,48617,16224
