acc_x_1,acc_y_1,acc_z_1,acc_x_2,acc_y_2,acc_z_2,acc_x_3,acc_y_3,acc_z_3,acc_x_4,acc_y_4,acc_z_4,acc_x_5,acc_y_5,acc_z_5,acc_x_6,acc_y_6,acc_z_6
16308,16513,49103,16396,16513,15931,16485,16456,15768,16429,16431,49200,16433,49199,16313,49152,48714,49178
16149,16166,48881,16199,16155,48674,16225,16016,48764,16195,15889,48859,16034,48875,16183,48972,15648,48867
16304,16345,48779,16350,16296,16061,16395,16165,15899,16387,16264,48935,16301,48955,16306,49084,48902,48937
48480,48642,14976,48652,48680,15648,48768,48570,15800,48769,47872,15888,15388,16070,48396,48797,48812,48518
49205,16329,49164,49176,16459,49052,49066,16523,48772,49176,16440,49221,16275,49046,49162,48554,48714,15854
16309,49027,48952,16280,48963,49053,16179,49002,49084,16261,49080,48863,49003,49040,16236,49030,15797,16289
16277,48977,48937,16246,48914,49034,16145,48943,49063,16220,49056,48898,48969,49017,16197,48995,15990,16256
16283,48893,48905,16270,48860,48980,16186,48941,49034,16240,49031,48845,48930,48966,16235,48974,48412,16183
48800,48569,48417,48822,48112,48290,48840,15900,15876,48900,15918,15858,48646,16050,48803,48491,48779,15763
16226,16124,49073,16277,16226,49069,16251,16176,49126,16154,49013,49158,48925,49134,48569,15703,48288,15742
16233,48801,48955,16206,48597,48971,16140,48773,48996,16173,48940,48871,48768,48935,16181,49051,48294,16131
16314,15697,48908,16315,48008,48914,16292,48852,48988,16314,48923,48900,15376,48981,16288,49071,48676,16012
16305,16012,48903,16311,15924,48884,16290,48748,48957,16295,48829,48905,15794,48935,16262,49034,48770,15879
48984,48977,48613,49037,48878,48662,49061,15396,15927,49060,48370,16053,48024,16223,48984,15785,48575,48707
16484,16118,49092,16466,16207,49103,16466,15936,49183,16487,49046,49201,16166,49229,16374,49192,16037,48864
16271,16048,48836,16284,15946,48816,16270,48724,48914,16271,48846,48808,48685,48909,16269,49032,48667,15877
16290,16159,48870,16301,16131,48723,16308,15745,48839,16311,15821,48870,16133,48903,16274,49069,48769,48653
16255,16179,48720,16267,16109,15755,16274,15748,48562,16269,16006,48746,16136,48716,16214,49014,48859,48641
