acc_x_1,acc_y_1,acc_z_1,acc_x_2,acc_y_2,acc_z_2,acc_x_3,acc_y_3,acc_z_3,acc_x_4,acc_y_4,acc_z_4,acc_x_5,acc_y_5,acc_z_5,acc_x_6,acc_y_6,acc_z_6
16007,48928,48960,15288,48900,48985,48899,48900,48951,15868,49023,48627,48887,48969,48692,48787,15629,16235
15901,48848,48977,15692,48851,48973,48921,48906,48937,48641,49038,15845,48959,48936,48763,48710,15280,16252
16014,48989,48923,15008,48936,48988,48891,48916,48934,48176,49006,15712,48946,48946,48647,48678,48664,16264
16089,48959,48903,15983,48939,48961,48834,48958,48923,47952,49011,15967,48965,48927,47808,48649,48757,16248
16217,48981,48924,16143,48940,49009,48451,49005,49008,16159,49047,15636,48914,49028,15909,48808,48658,16270
16146,48985,48855,16011,48941,48937,48691,48950,48918,16069,48964,15762,48834,48911,47888,48796,48703,16230
15803,49017,48903,48732,48948,48955,48941,48894,48879,48742,48967,15853,48903,48845,48827,48673,48064,16236
15927,48971,48920,48407,48921,48974,48914,48910,48933,48499,49024,15703,48930,48937,48787,48524,15887,16242
16006,48966,48929,15756,48920,48987,48897,48927,48952,15661,49037,15760,48946,48964,48711,48499,15910,16244
48386,48915,48966,48671,48827,48998,48926,48794,48943,48787,49013,48470,48943,48967,48813,0,15941,16268
15786,48960,48948,48482,48905,48984,48909,48910,48948,48527,49033,15460,48935,48970,48793,48385,15981,16253
15757,48981,48951,48397,48921,48971,48897,48925,48937,16004,49036,15812,48941,48962,48726,48680,15803,16246
16068,48952,48941,15912,48909,48993,48865,48921,48953,48421,48995,15643,48903,48938,48637,48722,48144,16243
16066,48980,48930,15911,48934,48993,48864,48944,48947,15917,49033,15884,48956,48964,15168,48784,48566,16253
16110,48926,48917,16022,48885,48976,48745,48913,48937,15892,48981,15862,48939,48956,15772,48733,48704,16268
16001,48909,48877,15872,48874,48936,48818,48898,48907,15502,48986,15830,48925,48934,48568,48432,48519,16228
16029,48861,48955,15946,48790,49000,48795,48868,48984,15781,49029,48613,48907,49009,48599,48690,15920,16248
16093,48949,48960,15988,48907,49019,48845,48947,49002,15843,49062,15490,48946,49021,48553,48762,15916,16249
16073,49014,48977,15781,48944,49033,48916,48940,48990,15876,49041,47680,48915,48989,48749,48786,15777,16276
16027,48957,48971,15798,48897,49017,48889,48908,48976,48268,49034,15488,48927,48982,48651,48775,15677,16258
16016,48935,48962,15800,48862,49016,48860,48886,48981,48577,49024,48648,48894,48981,48697,48754,15832,16247
15967,48963,48970,15136,48869,49020,48901,48875,48975,48475,49002,48691,48917,48974,48766,48683,15802,16262
16051,48934,48902,15968,48914,48951,48828,48948,48925,15520,49014,15936,48956,48921,48418,48652,48673,16223
16163,49059,48910,16040,49043,49005,48924,49054,48991,15826,49093,16010,49027,49012,48212,48706,48461,16248
15884,48984,48788,48484,48955,48905,48909,48919,48791,48584,48954,16029,48972,48777,48677,48723,48767,16235
16144,48935,48479,16074,48948,48809,48572,48976,48772,16002,48950,16072,48950,48853,16000,48768,48797,16222
16145,48923,15328,16089,48939,48775,48270,48965,48735,16022,48937,16106,48951,48831,16012,48802,48749,16242
16129,48976,15883,16031,48998,48636,48666,48998,48577,15985,48932,16100,48971,48806,15935,48805,48624,16260
16133,48986,15966,16014,49011,48583,48743,49005,48397,15958,48969,16150,48997,48768,15916,48801,48572,16253
16138,49014,16067,16014,49038,15714,48789,49032,15720,15876,48973,16163,49009,48720,15948,48788,48647,16248
16097,48991,16058,15978,49033,15756,48814,49028,15791,15801,48989,16167,49033,48711,15890,48670,48573,16257
16034,48980,16069,15848,49025,15889,48860,49010,15911,15677,48962,16153,49016,48692,15848,48572,48618,16250
16045,48988,16060,15853,49020,15751,48830,48997,15827,48334,48962,16149,49006,48679,15791,48669,48544,16257
16039,48982,16029,15811,49013,15675,48849,48994,15788,48008,48959,16135,49021,48756,15804,48665,48378,16257
16054,48985,16068,15874,49025,15619,48854,49007,15808,15647,48989,16143,49029,48701,15787,48553,48286,16262
