acc_x_1,acc_y_1,acc_z_1,acc_x_2,acc_y_2,acc_z_2,acc_x_3,acc_y_3,acc_z_3,acc_x_4,acc_y_4,acc_z_4,acc_x_5,acc_y_5,acc_z_5,acc_x_6,acc_y_6,acc_z_6
16286,48512,48907,16285,48596,48933,16243,48902,49005,16276,48970,48843,15690,48888,16287,49031,48780,16085
16308,15911,48899,16311,15600,48906,16277,48898,48989,16292,48948,48847,15818,48854,16294,49024,48815,16016
16208,15868,48690,16206,47776,48667,16171,48784,48787,16190,48695,48548,15780,15805,16163,48924,48869,15952
15817,48702,15996,15484,48797,15990,48618,48782,16039,48096,15889,16116,48759,16157,15691,48813,48899,16011
48785,48854,16012,48848,48897,15983,48929,48824,16101,48885,15384,16204,48904,16197,48714,48728,48895,16017
16389,48318,49036,16379,15904,49055,16368,48796,49124,16396,49043,49084,16242,49072,16344,49132,15984,48539
16252,15967,48842,16263,15815,48835,16215,48821,48915,16255,48868,48725,47888,48785,16257,48971,48810,16037
16214,15850,48895,16222,15849,48886,16187,48721,48935,16216,48867,48818,15897,48821,16231,48996,48698,15932
16265,15807,48904,16269,15692,48904,16231,48810,48967,16262,48916,48841,15933,48849,16265,49027,48698,16002
16297,15790,48908,16300,15528,48917,16269,48873,48988,16295,48936,48863,15961,48863,16297,49047,48775,16036
16305,15934,48880,16306,15752,48890,16281,48855,48971,16300,48913,48865,15971,48830,16293,49029,48801,16016
16173,48256,48543,16161,48641,48532,16107,48802,48661,16130,48615,15794,48547,16017,16136,48911,48892,16015
48768,48632,16075,48799,48752,16084,48805,48569,16144,48803,16084,16135,48779,16187,48797,15680,48907,15964
48603,48805,48703,48768,48704,48762,48896,15552,15328,48941,15649,16029,48926,16041,48708,48687,48922,16157
16414,48939,49029,16402,48932,49092,16326,49077,49165,16387,49182,48967,48384,49113,16390,49122,15913,16057
16218,48700,48824,16216,48729,48872,16147,48914,48911,16219,48936,48196,48754,48765,16248,48961,48864,16090
16190,48788,48806,16173,48781,48874,16083,48888,48909,16155,48913,48164,48755,48767,16197,48941,48778,16136
16263,48783,48905,16239,48745,48948,16140,48914,48976,16208,48973,48569,48816,48887,16272,48998,48741,16162
16294,48835,48919,16281,48825,48966,16193,48969,49010,16264,49020,48566,48766,48877,16301,49052,48829,16149
16284,48579,48867,16279,48658,48904,16227,48903,48961,16263,48927,48759,15693,48772,16267,49024,48824,16060
16155,15644,47904,16146,48565,15248,16097,48775,48511,16114,48232,15833,48568,16001,16109,48874,48886,16028
48394,48713,16120,48649,48824,16095,48728,48776,16131,48680,16027,16139,48748,16184,48734,48501,48923,15959
48815,48506,16002,48837,48643,16033,48847,15705,16129,48898,16097,16124,48844,16174,48772,48514,48906,16066
16339,48902,48969,16319,48848,49035,16235,48973,49090,16293,49097,48953,15675,49033,16240,48949,48762,16170
16345,48864,49037,16293,48924,49055,16198,49047,49077,16257,49044,48705,48681,48895,16292,49097,48411,16244
16224,48645,48765,16216,48701,48810,16162,48886,48884,16217,48876,48431,48596,48689,16221,48965,48819,16121
16310,48849,48825,16299,48900,48927,16226,49015,49003,16284,49032,48389,48766,48879,16297,49027,48797,16153
15752,48779,16014,48400,48828,15967,48664,48793,16028,48276,15887,16106,48761,16139,48176,48774,48863,16042
16240,48719,48800,16229,48796,48879,16138,48932,48928,16204,48943,15626,48858,48805,16244,48922,48831,16184
16268,48815,48844,16256,48820,48917,16164,48938,48969,16236,48977,48598,48763,48853,16263,48999,48797,16146
16170,48184,15516,16159,48689,15136,16103,48845,48587,16144,48655,15901,48585,15969,16129,48893,48880,16000
16472,16211,48965,16309,16385,49056,16333,16303,49063,16181,16189,49156,16418,48810,16318,49174,48853,49055
16209,16128,48902,16240,16122,48803,16252,15806,48890,16249,48460,48909,16149,48619,16230,49026,48783,48646
16134,15887,48204,16136,48463,15747,16069,48785,15312,16070,48451,15927,48704,16041,16115,48865,48855,15954
48503,15618,15993,48480,48652,16026,48650,48681,16077,48671,15953,16132,48853,16142,15786,48624,48887,16006
15810,48545,48822,15617,15726,48790,48659,15869,48572,48794,15906,15765,48838,16071,15840,48912,48919,16179
16428,16279,49170,16375,16204,49105,16341,15761,49119,16311,48976,49054,48771,49077,16409,49132,48548,16195
16208,48656,48775,16194,48729,48798,16126,48884,48868,16179,48878,15040,48519,48286,16205,48991,48858,16025
16219,48400,48896,16222,48488,48908,16157,48828,48948,16188,48925,48706,48670,48854,16248,48972,48699,16106
16248,48638,48886,16241,48648,48910,16169,48880,48952,16222,48935,48700,48487,48816,16256,49012,48770,16096
16285,48604,48890,16281,48675,48917,16230,48910,48977,16273,48948,48764,15592,48830,16282,49036,48807,16130
16290,48657,48817,16280,48765,48878,16225,48930,48955,16270,48948,48692,15665,48774,16266,49012,48810,16049
16128,48618,15464,16106,48767,48322,16008,48841,48519,16057,48666,16004,48774,16008,16112,48873,48867,16060
15600,48697,15913,48514,48743,15905,48643,48668,16013,48296,15975,16058,48695,16113,48024,48791,48851,16076
15424,48793,48783,48626,48627,48811,48791,15628,48546,48825,15872,15927,48821,15990,15775,48907,48861,16171
16300,49007,48819,16268,48998,48959,16146,49041,49020,16275,49040,15623,48826,48864,16272,49021,48716,16245
16192,48816,48709,16170,48851,48826,16035,48929,48883,16144,48929,15918,48861,48719,16200,48922,48806,16168
16232,48908,48790,16197,48909,48911,16051,48960,48947,16175,48979,15790,48850,48825,16220,48955,48714,16197
16266,48880,48789,16256,48908,48918,16135,48992,48972,16212,49026,15860,48908,48897,16269,48951,48779,16202
16268,48901,48702,16247,48930,48884,16129,49006,48939,16218,49003,15954,48890,48799,16259,48955,48838,16178
16181,48850,15687,16150,48905,48680,16007,48945,48773,16120,48890,16043,48850,15687,16153,48878,48864,16126
15929,48586,15928,15893,48750,15887,15618,48767,15918,15802,15772,16055,48807,16034,15951,48695,48863,16086
15974,48794,15272,15886,48813,48588,48441,48815,48450,15893,48676,16038,48854,15892,16000,48801,48790,16139
16296,48985,48789,16350,49004,15617,16444,49219,49153,16439,49207,16342,49239,48966,16500,48941,15432,16187
16238,48800,48531,16219,48883,48786,16117,48965,48872,16197,48926,16004,48876,48714,16224,48911,48844,16176
16212,48858,48715,16188,48887,48865,16044,48952,48912,16162,48955,15963,48897,48798,16211,48927,48742,16198
16258,48915,48721,16225,48930,48904,16083,48998,48947,16193,49005,16000,48919,48863,16248,48942,48784,16221
16274,48949,48633,16244,48969,48899,16083,49030,48950,16209,49025,16038,48920,48831,16248,48948,48827,16205
16182,48838,15635,16156,48898,48713,16017,48937,48787,16130,48873,16044,48860,48132,16158,48870,48858,16159
16026,48641,15982,16007,48795,15884,15837,48837,15876,15949,48312,16082,48840,16000,16029,48661,48869,16109
15696,48780,15965,48458,48800,15841,48668,48718,15948,48463,15905,16035,48715,16068,48393,48697,48838,16070
16308,49066,48859,16264,48970,48765,16402,49265,49121,16369,49174,16359,49303,49234,16534,48950,15958,16159
16229,48860,48650,16191,48853,48841,16087,48964,48884,16201,48957,16052,48939,48765,16235,48902,48826,16242
16222,48901,48660,16193,48918,48862,16035,48977,48908,16156,48965,16028,48925,48798,16223,48934,48773,16220
16260,48885,48658,16239,48927,48867,16106,49010,48925,16200,48999,16038,48940,48840,16259,48930,48782,16210
16281,48903,15657,16258,48953,48781,16153,49025,48888,16250,48964,16046,48820,48601,16240,48971,48881,16136
16223,48761,48437,16201,48835,48712,16126,48924,48789,16172,48838,16003,48795,15689,16205,48953,48866,16135
16138,48358,15848,16129,48721,15795,16065,48827,15651,16115,14976,16001,48563,16046,16098,48902,48864,16024
15686,48647,15883,48368,48668,15885,48555,48545,16016,48522,16029,16046,48713,16144,15669,48835,48861,16076
16387,48652,48871,16386,48824,49000,16314,49009,49116,16326,49127,48950,48621,49068,16316,48906,48412,16035
16331,15995,48825,16274,15778,48889,16207,48831,48953,16249,48925,48769,48716,48841,16272,48953,48828,16143
