acc_x_1,acc_y_1,acc_z_1,acc_x_2,acc_y_2,acc_z_2,acc_x_3,acc_y_3,acc_z_3,acc_x_4,acc_y_4,acc_z_4,acc_x_5,acc_y_5,acc_z_5,acc_x_6,acc_y_6,acc_z_6
15810,48926,48675,49004,49070,15876,48943,49017,16120,48817,48981,16163,16331,49152,16481,48984,48706,16116
16217,15632,48841,16233,48618,48820,16163,48885,48898,16221,48817,48690,48525,15826,16264,48985,48653,16119
16256,48791,48794,16226,48717,48886,16103,48793,48921,16228,48702,48789,48764,15855,16262,49036,48712,16116
16419,16326,48609,16275,16255,48844,15518,16012,49061,15946,48112,49038,15898,48927,16262,49039,48649,15971
16208,48626,48857,16190,48600,48876,16065,48801,48954,16153,48788,48899,48657,48871,16204,48977,47984,16151
16159,48900,48860,16006,48925,48899,48900,49054,48811,15953,49008,15924,48885,49075,16356,48942,15280,16194
16241,48988,48796,16157,48982,48944,48698,48962,48964,16011,49024,48760,48890,48726,16258,48982,48582,16149
16234,48933,48797,16138,48894,48931,48838,48927,48974,15960,49036,48675,48939,48940,16257,48947,48698,16202
16129,48910,48852,16109,48897,48916,48764,48910,48937,16024,49012,48731,48954,48923,16152,48906,48430,16222
16196,49030,48728,16092,48993,48970,48856,48957,49002,16008,49036,48856,48918,48924,16009,48813,48080,16171
16159,49067,15941,15913,49040,48909,48687,48948,48951,16068,48999,48862,49018,49055,16188,15806,48517,16215
16075,49018,15759,15872,49026,48833,48901,49000,48900,48334,49059,48435,48993,48942,16161,15504,48569,16232
16073,49027,15915,15888,49027,48828,48893,48975,48903,15967,49034,48594,49029,48906,16048,48599,48725,16243
48302,48905,48619,16405,16387,48991,16302,16348,49158,48937,48936,49119,15516,16389,49174,48700,15924,16210
15899,49025,48728,48592,48930,48947,48928,48783,48902,48731,48954,48764,48855,48948,48644,48404,15926,16260
48579,49053,15737,48754,49038,48855,48913,48938,48864,48508,49002,48650,48925,48915,48490,15987,48112,16261
16088,49000,15948,15774,48981,48803,48941,48938,48852,48796,49047,48072,48974,48910,47776,15876,15790,16238
15643,49033,16030,48794,49032,48646,48987,48964,48738,48780,49031,15817,48989,48910,48348,16019,15623,16249
16268,48880,16056,49046,48988,48072,49222,49091,16195,49029,49081,16297,49109,49234,16420,16092,48676,16235
48863,48977,15919,48933,48943,48734,49002,48753,15953,48923,48938,16079,48951,48803,48928,16115,15779,16231
48558,48993,16025,48802,48994,48716,48969,48922,48580,48807,49012,16001,48988,48826,48893,16141,15532,16207
14720,48977,15987,48690,48983,48687,48929,48935,48665,48694,49020,15936,49032,48909,48680,16106,15751,16252
48997,49132,16036,49054,49110,48500,49014,49053,16116,48967,48989,16157,49052,49000,16196,15853,15698,16273
15928,48980,16032,48540,49008,15264,48909,48977,48136,48658,49014,16065,49007,48826,16013,15942,48397,16251
16174,48955,15956,16114,49016,48726,48719,49028,48808,15996,49038,15980,49039,48763,15837,15712,48640,16242
16288,48955,15008,16419,48821,48910,16365,16142,49164,48582,48959,49157,48387,16513,49216,48927,15912,16177
16185,48848,48883,16156,48869,48934,48644,48924,48972,16066,49005,48833,48956,48911,16160,48927,15821,16190
16262,48896,48794,16213,48906,48904,16011,48955,48972,16212,48909,48892,48704,48809,16156,48959,48455,16145
16245,48645,48828,16253,48783,48858,16138,48915,48966,16230,48867,48898,48785,48818,16252,48984,48455,16100
16282,16095,48816,16287,16034,48905,16274,48897,48965,16298,15788,48908,16132,48937,16385,48693,48824,15928
16213,15660,48860,16220,48514,48868,16163,48897,48893,16209,48797,48745,15721,15909,16238,48980,48759,16031
16292,16020,48847,16296,15865,48899,16216,48873,48962,16250,48785,48872,15997,48811,16280,48998,48710,15912
16200,16152,48812,16274,47952,48408,16218,48929,48901,16284,48298,48897,16024,15775,16265,49067,48777,15968
16244,0,48480,16222,48653,48547,16165,48838,48881,16210,15621,48870,16017,15464,16201,49014,48763,15765
16253,16072,48451,16201,48815,15916,16032,49059,15304,16258,48823,15981,48677,49035,16408,48983,48813,15937
16270,15914,48451,16270,48642,48468,16230,48899,48895,16274,48543,48811,48274,48586,16262,48986,48775,16019
16029,48885,48775,16056,48950,48685,16239,16111,48874,16174,16091,48877,48919,16254,48314,49024,48679,16120
16275,48824,48717,16257,48900,48805,16158,48967,48909,16260,48843,48669,15985,15996,16205,49025,48788,16059
16194,48849,48752,16162,48911,48786,16021,48949,48879,16173,48883,48636,48729,48802,16268,48975,48776,16118
16236,16023,48782,16267,15388,48733,16173,48847,48949,16220,48755,48936,48643,48872,16266,48970,15104,16006
16258,15878,48771,16261,48372,48770,16183,48831,48956,16231,48585,48935,15846,48765,16240,49010,48705,15944
16273,16157,48833,16308,16127,48807,16261,48691,48980,16268,15809,48950,15966,15655,16230,49021,48648,15952
16281,48785,48778,16276,48790,48867,16191,48892,48942,16259,48777,48848,16229,16228,47952,49075,48623,15734
16303,16285,48837,16342,16246,48819,16187,48739,48946,16183,48460,48778,16145,48715,16207,48980,48771,15918
15697,16200,48844,16003,16225,15858,16188,16185,15924,15955,16270,48610,16104,16128,16164,49046,48676,16016
16194,16072,48748,16200,15890,47872,16161,48833,48785,16173,15502,48639,15886,48839,16303,49038,48745,15542
15859,48781,48584,16147,48550,15759,16280,48643,48799,16271,16018,48845,16061,15883,16235,49008,48821,48276
16295,16109,48866,16282,16044,48898,16252,48816,48915,16258,48641,48791,16205,16161,16057,49040,48826,48741
15972,15874,48758,49029,49058,16074,48943,49100,16135,16179,48888,16106,16213,49143,16432,49009,48793,15618
16200,16144,48806,16257,16024,15558,16225,48688,48878,16209,15764,48933,16008,48634,16252,49023,48734,48664
16197,16020,48730,16106,48592,15765,48401,49001,15945,16144,15264,15994,16028,49029,16397,49025,48728,15873
48621,48592,48823,48782,48926,15964,48836,49021,16079,15817,48905,16173,16154,49057,16436,49049,48686,15895
16208,16126,48898,16236,16108,48828,16257,15871,48872,16244,16105,48864,16182,16103,16160,49024,48781,15546
16194,16094,48907,16221,16109,48878,16249,15857,48894,16233,16092,48869,16165,16088,16178,49025,48813,48382
16204,16155,48921,16212,16103,48888,16233,16012,48915,16255,16104,48906,16095,16055,16194,49014,48813,15659
48934,49155,48900,16177,48752,15819,16251,48919,48729,16224,48278,48749,16156,16044,16072,49038,48773,15968
16209,16178,48686,16260,16059,15768,16241,48679,48864,16214,15933,48918,15930,48598,16256,48993,48780,48448
16275,16198,48743,16303,16100,48604,16246,48765,48940,16256,15931,48934,16125,48172,16235,49007,48788,15612
16406,16463,49047,16426,16423,49034,16400,16215,49091,16333,16178,49071,16110,16223,48905,48922,48923,48140
16280,16150,48935,16297,16164,48950,16285,15986,49016,16271,16078,48984,15832,16007,16136,49002,48815,15856
16319,16175,48852,49034,48928,48826,49038,48869,16209,16250,49031,16276,16089,49030,16410,48983,48823,48482
16175,16147,48894,16234,16083,48792,16192,15622,48937,16155,15510,48956,48539,48854,16246,48968,48686,16017
16206,15934,48895,16225,15875,48848,16157,48656,48956,16169,48609,48947,15542,48812,16222,49002,48669,15999
16218,15750,48910,16229,15496,48896,16150,48763,48962,16196,48659,48927,15687,48790,16231,49027,48680,16016
16396,16413,49028,16399,16324,48958,16401,16033,49085,16355,16176,49084,16199,16020,16009,48903,48896,15884
16203,48356,48925,16212,48192,48923,16164,48743,48937,16207,48611,48872,16015,48326,16246,49001,48736,16011
16238,48483,48904,16247,48639,48917,16178,48871,48934,16236,48806,48826,16003,15775,16240,49006,48789,15915
16223,15352,48893,16223,48527,48902,16173,48851,48939,16233,48782,48873,16005,48571,16247,49006,48778,15935
16235,15943,48895,16232,15904,48883,16191,48631,48955,16211,48360,48935,15921,15472,16237,49016,48813,15626
16244,16147,48717,16270,16046,48649,16245,15643,48921,16154,15952,48967,48366,48750,16257,48948,48695,15864
16204,16086,48758,16230,15992,48641,16201,48594,48883,16162,15863,48937,16003,48585,16226,49001,48737,15436
48617,48923,48807,16343,16256,48809,16383,16220,49019,16188,16169,49056,16102,16246,48808,49043,48569,15992
16287,15655,48902,16271,15681,48926,16203,48853,48943,16244,48784,48875,16149,16057,16166,49049,48811,48762
16221,16046,48917,16253,15931,48885,16229,48769,48902,16255,15432,48842,16125,15972,16228,49010,48797,15653
16261,16029,48903,16264,15907,48895,16248,48747,48915,16263,15772,48846,16046,16017,16217,49023,48836,15679
16224,48814,48657,16185,48916,48744,16303,48775,48989,16322,48676,49031,16084,16153,16129,48957,48782,48691
16190,16224,48817,16267,16131,48601,16233,48607,48930,16165,48591,48979,15634,48862,16260,48932,48671,48818
16156,16173,48893,16221,16120,48756,16192,15850,48922,16133,15889,48951,15748,48783,16234,48981,48762,15897
16209,15104,48905,16222,48661,48896,16149,48817,48975,16200,48798,48940,48438,48906,16251,49013,48653,16007
16168,48686,48964,16152,48753,48958,15936,48919,48971,16154,48966,48859,16027,48705,16243,49042,48748,15312
16234,48672,48935,16228,48768,48942,16132,48921,48973,16224,48909,48847,15823,48731,16262,49000,48783,16043
16261,48871,48851,16266,48491,48980,16098,48831,49036,16178,48928,48920,15824,48521,16145,48975,48815,16129
16165,48056,48913,16203,48628,48916,15935,48884,48976,16138,48976,48912,48913,48932,16210,48933,48664,16090
16234,48866,48829,16211,48881,48919,15956,48929,49011,16166,48942,48942,48818,48924,16186,48954,48645,16145
16183,48844,48895,16154,48740,48953,15844,48775,48987,16070,48874,48921,48853,48915,16162,48952,48665,16175
16205,48900,48852,16182,48886,48931,15927,48919,49002,16165,48947,48929,48832,48944,16177,48939,48546,16169
16201,48891,48841,16178,48873,48929,15929,48904,48992,16148,48937,48913,48901,48944,16177,48932,48656,16186
16152,48994,48804,48708,49100,48747,48970,49045,48780,16015,49003,15743,48851,49023,16271,48921,48460,16197
16175,48922,48841,16127,48928,48919,48575,48957,48945,16070,49020,48755,48830,48833,16199,48970,48778,16185
16207,48940,48685,16157,48971,48864,15786,49003,48929,16151,49007,48686,48839,48906,16220,48908,48784,16210
16171,48931,48465,16104,48960,48813,48424,48969,48895,16092,48990,48569,48883,48918,16180,48802,48768,16229
16002,16127,48528,16000,48913,48681,49064,49030,48813,15655,49086,48556,48807,49040,16296,48717,15256,16158
15948,48985,48743,15570,48935,48927,48909,48844,48900,48485,48991,48594,48926,48927,15578,48764,15823,16252
15953,49044,15956,48763,49085,48693,49002,49085,48148,15820,49059,16123,48998,48981,16244,48522,48646,16260
16174,49019,16060,16064,49044,48665,48707,49035,48839,16103,49033,15844,48996,48834,16013,48742,48778,16238
48953,49051,15693,49024,49151,15909,49139,49192,16229,48917,49144,16281,48695,49156,16433,48866,48683,16276
